id,name,availability,code_product,price,hrefs
7823,Радиоуправляемая модель фермерский трактор Korody KR6639HK с дисковым культиватором,Ожидается поступление,L13384,1460,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6639hk-s-disk-kultivatorom/
7824,Радиоуправляемая модель фермерский трактор Korody KR6641B с прицепом транспортером,Ожидается поступление,L13338,1622,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6641b-s-pritsepom-transporterom/
7825,Радиоуправляемая модель самолет Аэробус Fei Xiong (FX819),Ожидается поступление,L13316,2510,https://igroray.ru/catalog/radioupravlyaemaya-model-samolet-aerobus-fei-xiong-fx819/
7826,Радиоуправляемая модель багги Losi Mini-B RTR 2WD 1к16 (LOS01016T1),Ожидается поступление,L11300,15542,https://igroray.ru/catalog/radioupravlyaemaya-model-baggi-losi-mini-b-rtr-2wd-1k16-los01016t1/
7827,Радиоуправляемая модель фермерский трактор Korody KR6636H с сеноподборщиком,Ожидается поступление,L13420,1208,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6636h-s-senopodborshchikom/
7828,"Радиоуправляемая машина GK Racer BMW X6 POLICE 1/14, МХ01173",Ожидается поступление,L41811,2689,https://igroray.ru/catalog/radioupravlyaemaya-mashina-gk-racer-bmw-x6-police-1-14-mkh01173/
7829,Радиоуправляемая модель краулер Gmade GS02F KOMODO Double Cab TS 4WD 1к10 KIT (GM57010),Ожидается поступление,L11265,43889,https://igroray.ru/catalog/radioupravlyaemaya-model-krauler-gmade-gs02f-komodo-double-cab-ts-4wd-1k10-kit-gm57010/
7830,Радиоуправляемая модель Cada Technics  бетономешалка-кран конструктор 2 в 1,Ожидается поступление,L12844,2346,https://igroray.ru/catalog/radioupravlyaemaya-model-cada-technics-betonomeshalka-kran-konstruktor-2-v-1/
7831,"Р/У танк Taigen 1/16 T34-85 (СССР) V3 2.4G (зеленый), TG3909-1G3.0",Ожидается поступление,L41464,31418,https://igroray.ru/catalog/r-u-tank-taigen-1-16-t34-85-sssr-v3-2-4g-zelenyy/
7832,Радиоуправляемая модель Double Eagle полицейский фургон E672-003(E672-003),Ожидается поступление,L13031,1948,https://igroray.ru/catalog/radioupravlyaemaya-model-double-eagle-politseyskiy-furgon-e672-003/
7833,"Р/У внедорожник Monster Truck Pickup Mars в ассортименте 1/14 + свет + звук, OR1672B",Ожидается поступление,L41790,2589,https://igroray.ru/catalog/r-u-vnedorozhnik-monster-truck-pickup-mars-v-assortimente-1-14-svet-zvuk-or1672b/
7834,Радиоуправляемый шорт-корс Remo Hobby Rocket Brushless UPGRADE V2.0 (красный) 4WD 2.4G 1/16 RTR,Ожидается поступление,L41710,11590,https://igroray.ru/catalog/radioupravlyaemyy-short-kors-remo-hobby-rocket-brushless-upgrade-v2-0-krasnyy-4wd-2-4g-1-16-rtr/
7835,Радиоуправляемый робот-муравей трансформируемый (синий)(AK055412-B),Ожидается поступление,L41295,1756,https://igroray.ru/catalog/radioupravlyaemyy-robot-muravey-transformiruemyy-siniy-ak055412-b/
7836,Радиоуправляемая модель самолет Top RC top072B SEA FURY зеленый 1200мм PNP,Ожидается поступление,L13250,21189,https://igroray.ru/catalog/radioupravlyaemaya-model-samolet-top-rc-top072b-sea-fury-zelenyy-1200mm-pnp/
7837,"Радиоуправляемая модель MJX джип H16H-2 Hyper Go 4WD (LED, GPS, 1к16) (MJX-H16H-2)",Ожидается поступление,L12934,6748,https://igroray.ru/catalog/radioupravlyaemaya-model-dzhip-mjx-h16h-2-hyper-go-4wd-led-gps-1k16/
7838,Радиоуправляемая модель трагги Losi Mini-T 2.0 Stadium Truck Brushed 2WD RTR 1к18 (LOS01015T1),Ожидается поступление,L11305,14867,https://igroray.ru/catalog/radioupravlyaemaya-model-traggi-losi-mini-t-2-0-stadium-truck-brushed-2wd-rtr-1k18-los01015t1/
7839,Радиоуправляемая модель монстр Arrma Notorious 6S V5 4WD BLX RTR 1к8 (ARA8611V5T2),Ожидается поступление,L11282,90048,https://igroray.ru/catalog/radioupravlyaemaya-model-monstr-arrma-notorious-6s-v5-4wd-blx-rtr-1k8-ara8611v5t2/
7840,ИК катер CTF Мини 3CH,Ожидается поступление,L41715,1590,https://igroray.ru/catalog/ik-kater-ctf-mini-3ch/
7841,Радиоуправляемая трагги Remo Hobby S EVO-R Brushless V2.0 (красная) 4WD 2.4G 1/16 RTR,Ожидается поступление,L41711,10690,https://igroray.ru/catalog/radioupravlyaemaya-traggi-remo-hobby-s-evo-r-brushless-v2-0-krasnaya-4wd-2-4g-1-16-rtr/
7842,"Р/У танк Taigen 1/16 ИС-2 модель 1944 (СССР) дым (для ИК боя) V3 2.4G RTR, TGIS3928-B1-3.0",Ожидается поступление,L41421,37278,https://igroray.ru/catalog/r-u-tank-taigen-1-16-is-2-model-1944-sssr-dym-dlya-ik-boya-v3-2-4g-rtr/
7843,Радиоуправляемая модель HSP Brontosaurus 4WD (1к10) Red (94111-AA-Red),Ожидается поступление,L14346,8694,https://igroray.ru/catalog/radioupravlyaemaya-model-hsp-brontosaurus-4wd-1k10-red/
7844,Радиоуправляемая модель фермерский трактор Korody KR6633HB с вилочным погрузчиком,Ожидается поступление,L13388,1860,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6633hb-s-vilochnym-pogruzchikom/
7845,Радиоуправляемая модель фермерский трактор Korody KR6634H с погрузчиком тюков,Ожидается поступление,L13376,1242,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6634h-s-pogruzchikom-tyukov/
7846,Радиоуправляемая модель багги Axial Capra 1.9 Unlimited 4WD RTR 1к10 (AXI03000T1),Ожидается поступление,L11297,44402,https://igroray.ru/catalog/radioupravlyaemaya-model-baggi-axial-capra-1-9-unlimited-4wd-rtr-1k10-axi03000t1/
7847,Радиоуправляемая модель трагги Traxxas E-Revo 4WD RTR 1к16 (TRA71054-1-G),Ожидается поступление,L11100,30253,https://igroray.ru/catalog/radioupravlyaemaya-model-traggi-traxxas-e-revo-4wd-rtr-masshtab-1k16-2-4g-tra71054-1-g/
7848,"Танк GOLD LIGHT TOYS 777-006, сенсор, едет по линии",Ожидается поступление,L41490,590,https://igroray.ru/catalog/tank-gold-light-toys-777-006-sensor-edet-po-linii/
7849,Радиоуправляемая модель HSP джип  Nitro Truck 4WD (1к10)(94188-88069),Ожидается поступление,L12991,14348,https://igroray.ru/catalog/radioupravlyaemaya-model-hsp-dzhip-94188-88069-nitro-truck-4wd-1k10/
7850,Радиоуправляемая модель Remo Hobby шорт-корс EX3 Brushless UPGRADE 4WD (1к10) синий (RH10EX3TOP-UPG-BLUE),Ожидается поступление,L12894,20889,https://igroray.ru/catalog/radioupravlyaemaya-model-remo-hobby-short-kors-ex3-brushless-upgrade-4wd-1k10-siniy/
7851,Радиоуправляемая модель краулер Gmade GS02F Buffalo TS 4WD 1к10 KIT (GM57006),Ожидается поступление,L11262,43788,https://igroray.ru/catalog/radioupravlyaemaya-model-krauler-gmade-gs02f-buffalo-ts-4wd-1k10-kit-gm57006/
7852,"Р/У танк Taigen 1/16 T34-85 (СССР) дым (для ИК боя) V3 2.4G RTR, TGIS3909-B1 3.0",Ожидается поступление,L41448,33721,https://igroray.ru/catalog/r-u-tank-taigen-1-16-t34-85-sssr-dym-dlya-ik-boya-v3-2-4g-rtr/
7853,Радиоуправляемая модель фермерский трактор Korody KR6640HB с самосвальным кузовом,Ожидается поступление,L13392,1830,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6640hb-s-samosvalnym-kuzovom/
7854,Радиоуправляемая модель фермерский трактор Korody KR6638HB с плугом,Ожидается поступление,L13357,1438,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6638hb-s-plugom/
7855,Радиоуправляемая модель фермерский трактор Korody KR6637HB с роторной косилкой,Ожидается поступление,L13356,1990,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6637hb-s-rotornoy-kosilkoy/
7856,"Р/У багги Буран 1/20 + свет + звук, BS613B",Ожидается поступление,L41801,1989,https://igroray.ru/catalog/r-u-baggi-buran-1-20-svet-zvuk-bs613b/
7857,"Машина Дракон из серии Muscle Сar на Р/У Wangfeng с гоночным Мотором 1/16 пистолетного типа, свет, звук",Ожидается поступление,L41731,3290,https://igroray.ru/catalog/mashina-drakon-iz-serii-muscle-sar-na-r-u-wangfeng-s-gonochnym-motorom-1-16-pistoletnogo-tipa-svet-z/
7858,"Внедорожник Monstre Truck Honda Integra на Р/У Wangfeng 1/14 пистолетного типа, свет, звук",Ожидается поступление,L41730,3290,https://igroray.ru/catalog/vnedorozhnik-monstre-truck-honda-integra-na-r-u-wangfeng-1-14-pistoletnogo-tipa-svet-zvuk/
7859,Радиоуправляемая модель HSP Savagery Nitro Monster Truck 4WD (1к8) синяя (94972-97291),Ожидается поступление,L14349,19989,https://igroray.ru/catalog/radioupravlyaemaya-model-hsp-savagery-nitro-monster-truck-4wd-1k8-sinyaya/
7860,Радиоуправляемая модель фермерский трактор Korody KR6638K с плугом,Ожидается поступление,L13362,1600,https://igroray.ru/catalog/radioupravlyaemaya-model-fermerskiy-traktor-korody-kr6638k-s-plugom/
7861,"Радиоуправляемый танк Torro Sherman M4A3 76mm 1/16 ИК-пушка V3.0 2.4G RTR, TR1114113065-3.0",Ожидается поступление,L41417,41348,https://igroray.ru/catalog/radioupravlyaemyy-tank-torro-sherman-m4a3-76mm-1-16-ik-pushka-v3-0-2-4g-rtr/
7862,Радиоуправляемый конструктор CaDA робот King of the Monster (688 деталей)(C51063W),Ожидается поступление,L14257,2610,https://igroray.ru/catalog/radioupravlyaemyy-konstruktor-cada-robot-king-of-the-monster-688-detaley-c51063w/
7863,Радиоуправляемая модель трагги Traxxas Rustler 4X4 VX TSM 4WD RTR 1к10 (TRA67076-4-G),Ожидается поступление,L11069,44540,https://igroray.ru/catalog/radioupravlyaemaya-model-traggi-traxxas-rustler-4x4-vx-tsm-4wd-rtr-1k10-tra67076-4-g/
7864,Радиоуправляемая модель НSP Flying Fish 1 (1к10) 4WD для дрифта красная (94123PRO-12382),Ожидается поступление,L14360,13237,https://igroray.ru/catalog/radioupravlyaemaya-model-nsp-flying-fish-1-1k10-4wd-dlya-drifta-krasnaya/
7865,Радиоуправляемая модель Zhiyang toys (8897-189E-BLACK),Ожидается поступление,L10564,2990,https://igroray.ru/catalog/radioupravlyaemaya-model-zhiyang-toys-8897-189e-black/
7866,Радиоуправляемая модель краулер Orlandoo Hunter Toyota Tundra 4WD 1к32 KIT (OH32P02),Ожидается поступление,L11238,7489,https://igroray.ru/catalog/radioupravlyaemaya-model-krauler-orlandoo-hunter-toyota-tundra-4wd-1k32-kit-n-d-sbor-oh32p02/
7867,"Р/У танк Taigen 1/16 Jagdpanther (Германия) V3 2.4G RTR окрас пустыня, TG3869C-B-D3.0",Ожидается поступление,L41469,30563,https://igroray.ru/catalog/r-u-tank-taigen-1-16-jagdpanther-germaniya-v3-2-4g-rtr-okras-pustynya/
7868,Радиоуправляемая модель MJX Ferrari LaFerrari 1к14 (8512),Ожидается поступление,L11047,2688,https://igroray.ru/catalog/radioupravlyaemaya-model-mjx-ferrari-laferrari-masshtab-1-14-8512/
7869,"P/У танк Taigen 1/16 Tiger 1 (Германия, средняя версия) дым (для ИК боя) V3 2.4G RTR, TGIS3818-E1-3.0",Ожидается поступление,L41433,34622,https://igroray.ru/catalog/p-u-tank-taigen-1-16-tiger-1-germaniya-srednyaya-versiya-dym-dlya-ik-boya-v3-2-4g-rtr/
7870,Радиоуправляемая модель CS Toys мини планер Mini Glider RTF (CS-992) Orange,Ожидается поступление,L13311,2070,https://igroray.ru/catalog/radioupravlyaemaya-model-cs-toys-mini-planer-cs-992-mini-glider-rtf-orange/
7871,Радиоуправляемый робот Zhorya собака Корги (ZYA-A2876),Ожидается поступление,L12367,3248,https://igroray.ru/catalog/radioupravlyaemyy-robot-zhorya-sobaka-korgi-zya-a2876/
7872,"Р/У танк Taigen 1/16 T34-85 (СССР) дым V3 2.4G RTR, TGAS3909-B3.0",Ожидается поступление,L41450,33584,https://igroray.ru/catalog/r-u-tank-taigen-1-16-t34-85-sssr-dym-v3-2-4g-rtr/
7873,Радиоуправляемая модель шорт-корс Traxxas Slash 4WD RTR 1к16 (TRA70054-1-R),Ожидается поступление,L11065,27789,https://igroray.ru/catalog/radioupravlyaemaya-model-short-kors-traxxas-slash-4wd-rtr-masshtab-1-16-2-4g-tra70054-1-r/
7874,"Р/У багги Crazy Bullfighter 1/16, BG019B",Ожидается поступление,L41795,2589,https://igroray.ru/catalog/r-u-baggi-crazy-bullfighter-1-16-bg019b/
7875,"Радиоуправляемый танк Torro Jagdtiger (Metal Edition) 1/16, ИК-пушка V3.0 2.4G RTR, TR1113888101-3.0",Ожидается поступление,L41419,37438,https://igroray.ru/catalog/radioupravlyaemyy-tank-torro-jagdtiger-metal-edition-1-16-ik-pushka-v3-0-2-4g-rtr/
7876,"Радиоуправляемый танк Torro Sturmtiger PRO 1/16 ВВ-пушка, деревянная коробка V3.0 2.4G RTR, TR11707-GY-3.0",Ожидается поступление,L41418,38475,https://igroray.ru/catalog/radioupravlyaemyy-tank-torro-sturmtiger-pro-1-16-vv-pushka-derevyannaya-korobka-v3-0-2-4g-rtr/
7877,"Радиоуправляемая модель Yearoo краулер (часы + пульт, 1к12) зелёный (668-1A)",Ожидается поступление,L12834,3795,https://igroray.ru/catalog/radioupravlyaemaya-model-yearoo-krauler-chasy-pult-1k12-zelyenyy/
